@relation gaussian.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attrb1 numeric
@attribute attrb2 numeric
@attribute class {1,2,3,4}

@data
0.480648,0.549503,3
0.751886,0.228252,4
0.546367,0.638897,3
0.558776,0.693023,3
0.680229,0.411725,4
0.500727,0.614689,3
0.314028,0.490352,3
0.608514,0.432152,4
0.390621,0.458488,3
0.710079,0.470589,2
0.682961,0.524028,2
0.435368,0.696193,3
0.412875,0.613583,3
0.605166,0.33698,4
0.620376,0.476786,4
0.490628,0.732794,3
0.667058,0.455121,4
0.470585,0.667464,3
0.477279,0.610006,3
0.686459,0.359668,2
0.4606,0.665377,3
0.844306,0.62018,2
0.415023,0.746139,3
0.258346,0.456269,3
0.800195,0.636474,2
0.367522,0.561005,3
0.772983,0.435902,4
0.66991,0.31626,4
0.810905,0.746109,2
0.760948,0.584495,2
0.708724,0.574996,2
0.318039,0.541685,3
0.396153,0.681084,3
0.787379,0.419621,4
0.683305,0.562477,4
0.820791,0.478042,4
0.819957,0.26263,4
0.325024,0.706978,3
0.46926,0.776148,3
0.6318,0.885873,2
0.5579,0.553205,2
0.687043,0.705602,2
0.386163,0.441106,3
0.422646,0.703078,3
0.463035,0.703838,3
0.835912,0.435298,4
0.729226,0.502195,2
0.734278,0.536254,2
0.452674,0.661214,3
0.79825,0.551507,2
0.739044,0.762026,2
0.330617,0.610269,3
0.404563,0.564289,3
0.710752,0.233462,4
0.823398,0.357766,4
0.674655,0.551782,2
0.408667,0.572286,3
0.542873,0.597702,3
0.746834,0.350576,4
0.470996,0.533538,2
0.667339,0.43583,4
0.674921,0.674815,2
0.462159,0.838619,3
0.728444,0.275484,4
0.454327,0.666908,3
0.689452,0.475458,2
0.765276,0.766703,2
0.810936,0.827015,2
0.374535,0.646469,3
0.744201,0.588084,2
0.610114,0.59062,2
0.363069,0.668912,3
0.421436,0.755697,3
0.813741,0.291748,4
0.804069,0.353058,4
0.582422,0.199462,4
0.277189,0.650255,3
0.496421,0.395491,4
0.57471,0.364507,4
0.560825,0.818581,3
0.820061,0.70574,2
0.392639,0.680001,3
0.85145,0.290288,4
0.749284,0.283858,4
0.62779,0.362778,4
0.683774,0.654209,2
0.636075,0.335,4
0.582938,0.559809,2
0.536762,0.645877,3
0.680797,0.665532,2
0.75977,0.682879,2
0.333622,0.614689,3
0.422625,0.703269,3
0.687972,0.45414,4
0.677064,0.177903,4
0.665332,0.569362,2
0.363998,0.630277,3
0.424971,0.774174,3
0.703682,0.68356,2
0.750776,0.582168,2
0.736974,0.329677,4
0.447387,0.679631,3
0.44552,0.638179,3
0.496181,0.662625,3
0.466147,0.644693,3
0.375907,0.680492,3
0.376611,0.595279,3
0.719809,0.299021,4
0.345164,0.699376,3
0.734508,0.597439,2
0.731577,0.674678,2
0.343684,0.548115,3
0.469641,0.652122,3
0.585436,0.52215,4
0.672402,0.336962,4
0.794214,0.635457,2
0.609452,0.489927,2
0.80153,0.615455,2
0.327502,0.600974,3
0.751584,0.694028,2
0.258706,0.605831,3
0.715737,0.316003,4
0.806551,0.315201,4
0.739915,0.301139,4
0.758451,0.32266,4
0.505175,0.713779,3
0.415878,0.656913,3
0.774792,0.319191,4
0.677413,0.334229,4
0.7515,0.939766,2
0.65128,0.675647,2
0.444618,0.759107,3
0.399177,0.586887,3
0.903539,0.353567,4
0.76246,0.216938,4
0.677314,0.736269,2
0.786013,0.491656,4
0.480064,0.637557,3
0.876686,0.657266,2
0.699286,0.703491,2
0.749008,0.739081,2
0.425399,0.767595,3
0.749472,0.600262,2
0.612263,0.364351,4
0.797995,0.671478,2
0.384917,0.760393,3
0.794246,0.797107,2
0.75282,0.515426,2
0.77218,0.682364,2
0.742855,0.716429,2
0.914019,0.790288,2
0.417312,0.495819,3
0.422114,0.724235,3
0.644251,0.369621,4
0.71168,0.365572,4
0.457732,0.32095,4
0.772164,0.554468,2
0.636279,0.354889,4
0.588471,0.602266,2
0.389677,0.704119,3
0.677157,0.240695,4
0.702952,0.744949,2
0.752632,0.358065,4
0.568375,0.293309,4
0.633766,0.260046,4
0.57932,0.638478,2
0.554647,0.35706,4
0.501614,0.639507,3
0.716701,0.194415,4
0.674232,0.796629,2
0.609541,0.6806,2
0.412254,0.741934,3
0.555048,0.736012,3
0.674024,0.128525,4
0.751808,0.353345,4
0.421436,0.691797,3
0.736087,0.640984,2
0.752825,0.28914,4
0.589049,0.540405,2
0.677293,0.836705,2
0.654304,0.693179,2
0.719475,0.624009,2
0.344731,0.712104,3
0.58906,0.82546,3
0.716138,0.531989,2
0.441949,0.529937,3
0.458978,0.592528,3
0.784881,0.595895,2
0.455917,0.699304,3
0.700115,0.518931,2
0.894414,0.78655,2
0.373555,0.678817,3
0.344909,0.803747,3
0.71351,0.253933,4
0.839614,0.255889,4
0.79509,0.573632,2
0.575237,0.426697,4
0.667741,0.352598,4
0.417604,0.394343,3
0.681381,0.680438,2
0.561112,0.115742,4
0.578736,0.295738,4
0.37404,0.732262,3
0.792306,0.437703,4
0.636112,0.58273,2
0.699469,0.358167,4
0.694015,0.402131,4
0.720383,0.228818,4
0.687575,0.512148,2
0.786206,0.508069,2
0.742527,0.620479,2
0.362293,0.57514,3
0.418746,0.694357,3
0.673195,0.351366,4
0.689875,0.18749,4
0.47583,0.584525,3
0.473697,0.698945,3
0.684702,0.535249,2
0.686392,0.322475,4
0.3366,0.659742,3
0.497098,0.603504,3
0.63387,0.351401,4
0.44807,0.544538,3
0.462617,0.710639,3
0.647729,0.261153,4
0.432396,0.760393,3
0.723005,0.428629,4
0.725425,0.269754,4
0.661958,0.270035,4
0.674868,0.715992,2
0.668685,0.708288,2
0.55083,0.675186,3
0.403015,0.794356,3
0.776997,0.299392,4
0.66188,0.277626,4
0.403948,0.664456,3
0.74224,0.755057,2
0.56653,0.599096,3
0.733037,0.695416,2
0.689974,0.646164,2
0.750025,0.680935,2
0.799319,0.345007,4
0.742944,0.339456,4
0.733366,0.469273,4
0.516438,0.656955,3
0.230787,0.661423,3
0.816463,0.193476,4
0.433403,0.651966,3
0.780814,0.647887,2
0.768013,0.745134,2
0.584941,0.606393,2
0.332324,0.627023,3
0.453169,0.600896,3
0.775402,0.233619,4
0.770876,0.252749,4
0.489877,0.706876,3
0.798016,0.633663,2
0.724481,0.491602,2
0.609374,0.184568,4
0.640231,0.692012,2
0.518012,0.602942,3
0.464364,0.709119,3
0.483594,0.742634,3
0.610312,0.17578,4
0.418303,0.574069,3
0.725842,0.270621,4
0.653882,0.322403,4
0.432782,0.66543,3
0.653011,0.517992,2
0.66455,0.596141,2
0.76512,0.660879,2
0.373341,0.658163,3
0.544703,0.684691,3
0.600359,0.393804,4
0.704161,0.309375,4
0.437475,0.545412,3
0.369467,0.688358,3
0.651984,0.723092,2
0.499872,0.754489,3
0.668278,0.759579,2
0.401258,0.76793,3
0.749295,0.504163,2
0.788088,0.701218,2
0.712989,0.761667,2
0.650936,0.341568,4
0.411717,0.774419,3
0.816463,0.476947,2
0.457257,0.640039,3
0.679692,0.665837,2
0.76111,0.681461,2
0.631675,0.735378,2
0.486107,0.606076,3
0.505311,0.769431,3
0.535594,0.052177,4
0.692565,0.214295,4
0.480006,0.703557,3
0.384958,0.680354,3
0.451397,0.590949,3
0.678273,0.271835,4
0.337654,0.710011,3
0.630794,0.621108,2
0.465365,0.653091,3
0.694505,0.541793,2
0.694056,0.329952,4
0.705814,0.400354,4
0.63484,0.368054,4
0.476664,0.596213,3
0.692409,0.204789,4
0.754478,0.631767,2
0.658507,0.49473,2
0.925647,0.479286,2
0.480434,0.682095,3
0.513841,0.551913,3
0.617982,0.250697,4
0.586875,0.370237,4
0.525406,0.651541,3
0.470371,0.479609,3
0.524316,0.631838,3
0.745306,0.584046,2
0.903226,0.60811,2
0.625089,0.347179,4
0.482535,0.582957,3
0.650122,0.667757,2
0.444024,0.638179,3
0.660086,0.473346,4
0.620798,0.367049,4
0.512209,0.719611,3
0.406044,0.584423,3
0.590155,0.348315,4
0.715492,0.671508,2
0.57396,0.72119,2
0.522131,0.694638,3
0.611355,0.737771,3
0.670129,0.207254,4
0.636373,0.259819,4
0.682945,0.28381,4
0.648548,0.440346,4
0.255924,0.612243,3
0.327095,0.594496,3
0.703546,0.368999,4
0.882422,0.535889,2
0.432605,0.782016,3
0.366073,0.750655,3
0.468087,0.691516,3
0.47133,0.556483,3
0.565226,0.642551,3
0.448628,0.771016,3
0.674848,0.353513,4
0.507928,0.310201,4
0.682033,0.59172,2
0.718923,0.66092,2
0.377497,0.732064,3
0.559595,0.640577,3
0.61317,0.410415,4
0.551529,0.307581,4
0.38025,0.743322,3
0.688378,0.692293,2
0.66358,0.284181,4
0.803881,0.524482,2
0.888679,0.682837,2
0.785747,0.450485,4
0.613243,0.232014,4
0.386543,0.556388,3
0.499971,0.428617,4
0.586056,0.651523,3
0.684045,0.748591,2
0.745207,0.563033,2
0.464927,0.540644,3
0.752074,0.691169,2
0.751652,0.588544,2
0.66006,0.682215,2
0.591145,0.618661,3
0.46401,0.763013,3
0.721457,0.225695,4
0.608331,0.477216,4
0.504586,0.902501,3
0.74578,0.665514,2
0.6346,0.593288,2
0.546028,0.713653,3
0.427589,0.753813,3
0.627915,0.521731,2
0.611016,0.827613,3
0.410122,0.611011,3
0.712942,0.254657,4
0.746656,0.687873,2
0.414668,0.739272,3
0.598998,0.366403,4
0.57629,0.382685,4
0.775303,0.64023,2
0.589388,0.416127,2
0.668653,0.542373,2
0.442267,0.792621,3
0.518669,0.876003,3
0.654721,0.27552,4
0.652432,0.3233,4
0.711821,0.622083,2
0.811458,0.719085,2
0.672449,0.237217,4
0.588079,0.433683,4
0.495503,0.756014,3
0.777154,0.440753,4
0.548556,0.732902,3
0.452851,0.743047,3
0.62644,0.669552,2
0.39023,0.629763,3
0.463076,0.779635,3
0.721514,0.613894,2
0.710231,0.574284,2
0.790163,0.237286,4
0.74613,0.739499,2
0.633865,0.735342,2
0.350535,0.613397,3
0.444816,0.734876,3
0.676985,0.268677,4
0.596698,0.294505,4
0.43138,0.760118,3
0.883517,0.639686,2
0.634125,0.751899,3
0.815316,0.458482,2
0.648819,0.770161,2
0.430274,0.638765,3
0.374348,0.686521,3
0.782149,0.478437,2
0.54329,0.725886,3
0.524749,0.216355,4
0.602622,0.330227,4
0.610943,0.477121,2
0.745478,0.561921,2
0.592173,0.307216,4
0.684801,0.496333,2
0.605025,0.567836,2
0.460427,0.518644,3
0.605953,0.5394,3
0.651003,0.439467,4
0.63911,0.174302,4
0.696304,0.534041,2
0.552629,0.537169,3
0.368257,0.730073,3
0.625053,0.511473,2
0.623452,0.380196,4
0.413328,0.613427,3
0.819696,0.452345,2
0.789261,0.530823,2
0.376913,0.689967,3
0.526965,0.606226,3
0.593168,0.2152,4
0.477733,0.699591,3
0.736046,0.395054,2
0.352109,0.644986,3
0.704474,0.845079,2
0.696043,0.58285,2
0.568662,0.795911,3
0.419533,0.557117,3
0.651853,0.361803,4
0.542638,0.328492,4
0.675312,0.876362,2
0.665613,0.49863,2
0.786007,0.538341,2
0.621825,0.454564,4
0.592673,0.580918,2
0.598409,0.386399,4
0.427005,0.702498,3
0.715685,0.368102,4
0.683279,0.253143,4
0.587151,0.511006,2
0.321723,0.620509,3
0.543129,0.529208,3
0.502359,0.68944,3
0.612403,0.53114,2
0.708354,0.56911,2
0.664967,0.711614,2
0.454436,0.551267,3
0.473969,0.560012,3
0.687445,0.139745,4
0.653016,0.151614,4
0.723474,0.499647,2
0.543937,0.670078,3
0.504961,0.66759,3
0.955784,0.662218,2
0.583272,0.390742,4
0.70559,0.652546,2
0.647338,0.545926,2
0.539995,0.222171,4
0.651879,0.67399,3
0.586025,0.302868,4
0.563036,0.320627,4
0.704224,0.608271,2
0.38135,0.624942,3
0.614645,0.285982,4
0.660311,0.651685,2
0.644455,0.443935,2
0.381293,0.774569,3
0.44953,0.676718,3
0.684515,0.350468,4
0.619573,0.323336,4
0.721118,0.350642,2
0.605776,0.441172,4
0.371824,0.62664,3
0.440025,0.348225,3
0.743377,0.383127,2
0.672225,0.54406,2
0.774119,0.492051,2
0.387597,0.658354,3
0.882578,0.623416,2
0.474631,0.812958,3
0.652969,0.543324,2
0.800909,0.610831,2
0.495023,0.575056,3
0.815264,0.63206,2
0.655691,0.517526,2
0.645059,0.584949,2
0.622081,0.651631,3
0.357417,0.572161,3
0.630788,0.356534,4
0.66979,0.349469,4
0.520536,0.295325,4
0.740983,0.465307,2
0.730493,0.22536,4
0.631023,0.637437,2
0.569762,0.637928,3
0.536543,0.727369,3
0.772967,0.436441,2
0.412531,0.58739,3
0.669164,0.466354,2
0.796775,0.030769,4
0.567421,0.49805,2
0.700579,0.268558,4
0.469291,0.668308,3
0.692904,0.27625,4
0.675739,0.650106,2
0.65506,0.695147,2
0.520838,0.761912,3
0.545949,0.75096,3
0.562687,0.27552,4
0.699417,0.355918,4
0.816672,0.482725,2
0.692821,0.598898,2
0.552118,0.717326,3
0.390053,0.569062,3
0.641649,0.276686,4
0.543843,0.820076,3
0.685526,0.328558,4
0.337653,0.774916,3
0.480168,0.566903,3
0.681417,0.321159,4
0.634673,0.418299,2
0.586734,0.254824,4
0.79824,0.615132,2
0.682622,0.608116,2
0.616736,0.45533,2
0.798923,0.537815,2
0.561065,0.58544,3
0.474777,0.800457,3
0.578705,0.316834,4
0.639058,0.478939,4
0.718896,0.552207,2
0.490456,0.750176,3
0.287243,0.675001,3
0.619573,0.288171,4
0.651608,0.353154,4
0.473233,0.749303,3
0.658272,0.559175,2
0.668476,0.075205,4
0.568443,0.721411,3
0.544771,0.257139,4
0.690026,0.567627,2
0.790653,0.389557,4
0.528508,0.749907,3
0.566175,0.301103,4
0.638391,0.655447,2
0.715445,0.654125,2
0.473817,0.691181,3
0.61865,0.673069,3
0.552858,0.456479,4
0.591422,0.349643,4
0.428527,0.612865,3
0.508595,0.748454,3
0.590984,0.808173,3
0.565596,0.481607,2
0.576118,0.358238,4
0.620975,0.28841,4
0.725873,0.287106,4
0.53075,0.662703,3
0.713536,0.488133,2
0.559204,0.291054,4
0.60014,0.379006,4
0.51955,0.380531,4
0.606334,0.840234,3
0.586004,0.485638,2
0.710611,0.52395,2
0.721378,0.427492,2
0.316873,0.692281,3
0.496572,0.586002,3
0.611548,0.381919,4
0.529249,0.254704,4
0.608216,0.197345,4
0.431854,0.766057,3
0.499752,0.710627,3
0.582516,0.603438,3
0.67405,0.360182,2
0.72579,0.269688,4
0.357829,0.572053,3
0.53098,0.801893,3
0.688342,0.620073,2
0.587793,0.409978,4
0.721707,0.724097,2
0.678049,0.494102,2
0.73517,0.394959,2
0.475595,0.727507,3
0.677053,0.628471,2
0.877364,0.665472,2
0.54852,0.626282,3
0.388097,0.580505,3
0.577203,0.169414,4
0.486415,0.334893,4
0.583329,0.390096,4
0.567437,0.62545,3
0.677736,0.649897,2
0.514493,0.568512,3
0.843941,0.473322,2
0.636284,0.236795,4
0.698473,0.415314,2
0.637551,0.691384,3
0.475095,0.752976,3
0.653595,0.316942,2
0.530156,0.132343,4
0.673758,0.362886,2
0.55157,0.609856,2
0.688801,0.652839,2
0.756558,0.649334,2
0.613509,0.378611,2
0.411811,0.640661,3
0.336756,0.578023,3
0.5462,0.17758,4
0.490987,0.249282,4
0.648673,0.305117,4
0.631346,0.272296,4
0.675948,0.254525,4
0.393014,0.804704,3
0.624318,0.293309,4
0.605672,0.526678,2
0.360384,0.668684,3
0.639538,0.520146,2
0.611991,0.280999,4
0.787791,0.467287,2
0.597507,0.444629,4
0.584304,0.190148,4
0.590494,0.567465,3
0.608493,0.738961,3
0.673445,0.521707,2
0.728746,0.482426,2
0.494304,0.652122,3
0.558427,0.842028,3
0.619239,0.296216,4
0.484668,0.557919,4
0.715638,0.576497,2
0.82637,0.476235,2
0.616064,0.521761,2
0.829707,0.64504,2
0.670499,0.454481,2
0.634788,0.515193,2
0.489658,0.654742,3
0.50882,0.221055,4
0.583481,0.311008,4
0.701429,0.23624,4
0.765771,0.281633,2
0.706127,0.521348,2
0.544808,0.308024,4
0.49373,0.695069,3
0.68709,0.689267,2
0.698176,0.608211,2
0.607815,0.690122,3
0.5008,0.493301,3
0.569554,0.316996,4
0.476211,0.214629,4
0.558703,0.718887,3
0.482509,0.68252,3
0.541251,0.389193,4
0.654043,0.653037,3
0.721467,0.720945,3
0.490993,0.409009,4
0.825953,0.525248,2
0.815003,0.438857,2
0.683649,0.688208,3
0.6682,0.416115,2
0.57264,0.681012,3
0.400163,0.245028,4
0.542513,0.415834,2
0.462289,0.272727,4
0.647166,0.560581,2
0.783651,0.599945,2
0.424653,0.742556,3
0.612977,0.729809,3
0.490002,0.208324,4
0.614755,0.405139,4
0.707394,0.497117,3
0.574351,0.389593,4
0.467889,0.73731,3
0.669852,0.315279,4
0.681214,0.246104,4
0.746531,0.58413,2
0.797875,0.606513,2
0.612023,0.630995,3
0.484459,0.555138,2
0.48692,0.34853,4
0.683195,0.270125,4
0.78206,0.557488,2
0.651019,0.617112,2
0.601767,0.638017,3
0.713615,0.484472,2
0.751094,0.359148,2
0.499486,0.592402,3
0.641274,0.554611,3
0.508116,0.312366,4
0.622263,0.278894,4
0.641044,0.23703,4
0.713062,0.400438,4
0.599055,0.303603,4
0.794658,0.364698,2
0.55911,0.6196,3
0.583976,0.170041,4
0.607992,0.503631,3
0.622467,0.269503,4
0.540537,0.359142,4
0.529473,0.359046,4
0.585968,0.6753,3
0.64958,0.471857,2
0.547889,0.289595,4
0.582568,0.383205,4
0.736786,0.612351,2
0.704245,0.378091,2
0.488375,0.665981,3
0.487593,0.570624,3
0.49398,0.348578,4
0.398911,0.375411,4
0.58408,0.431332,4
0.494768,0.771339,3
0.271931,0.606321,3
0.503752,0.296102,4
0.570346,0.777721,3
0.728772,0.489371,2
0.671876,0.176426,4
0.669889,0.222688,4
0.470428,0.79298,3
0.639824,0.430597,4
0.68599,0.562561,2
0.518747,0.095016,4
0.657386,0.774312,3
0.508111,0.727471,3
0.762539,0.436476,2
0.799893,0.589041,2
0.498939,0.733715,3
0.354492,0.712361,3
0.476638,0.489443,4
0.534119,0.140834,4
0.607617,0.453141,4
0.650873,0.40618,2
0.620543,0.683764,2
0.597877,0.210537,4
0.699881,0.343889,2
0.666875,0.554288,2
0.527789,0.592372,3
0.423428,0.612249,3
0.71204,0.288548,2
0.618066,0.235684,4
0.640862,0.35118,2
0.630981,0.658229,3
0.429143,0.656345,3
0.555152,0.291862,4
0.656416,0.549802,2
0.693963,0.312785,2
0.478687,0.4716,3
0.447413,0.599257,3
0.507829,0.29237,4
0.510217,0.556424,4
0.748867,0.485052,2
0.490596,0.757163,3
0.712984,0.466444,2
0.703718,0.084979,4
0.632217,0.429143,2
0.587428,0.714766,3
0.717682,0.396059,2
0.448268,0.124876,4
0.47085,0.747856,3
0.786263,0.687137,2
0.648563,0.592265,2
0.64021,0.671298,2
0.582167,0.359632,4
0.815837,0.451436,2
0.543134,0.493229,2
0.742725,0.509331,2
0.695204,0.68121,3
0.610453,0.688513,3
0.565904,0.44293,4
0.457867,0.211913,4
0.541085,0.269915,4
0.475799,0.544742,3
0.523977,0.597158,3
0.677846,0.545699,2
0.792702,0.430908,2
0.454822,0.163246,4
0.675541,0.602948,3
0.489392,0.633842,3
0.631831,0.553229,3
0.571311,0.750296,3
0.565654,0.688669,3
0.565909,0.338691,4
0.597136,0.634608,3
0.530229,0.346024,4
0.782597,0.499181,2
0.75625,0.506598,2
0.588846,0.683513,3
0.468066,0.725042,3
0.65517,0.284456,4
0.408907,0.236832,4
0.569084,0.423144,4
0.553515,0.179417,4
0.59212,0.665197,3
0.512902,0.832697,3
0.652489,0.516096,2
0.451313,0.500054,4
0.520119,0.250242,4
0.492906,0.209238,4
0.514295,0.610748,3
0.655123,0.394881,2
0.783494,0.466474,2
0.335884,0.386764,4
0.625011,0.332231,4
0.667996,0.617297,3
0.793114,0.4475,2
0.821156,0.215271,2
0.606073,0.765698,3
0.647077,0.657272,3
0.496551,0.484502,4
0.559162,0.349679,4
0.599905,0.72323,3
0.54024,0.433898,4
0.596177,0.209528,4
0.521636,0.375238,4
0.663288,0.442805,2
0.515384,0.716423,3
0.592856,0.69614,3
0.517939,0.244963,4
0.714673,0.453003,2
0.669905,0.784205,3
0.642869,0.534986,3
0.550397,0.671119,3
0.574982,0.346676,4
0.793735,0.504815,2
0.689791,0.458668,2
0.703223,0.499049,2
0.650581,0.778936,3
0.650811,0.792741,3
0.536762,0.232721,4
0.545449,0.261416,4
0.527226,0.382876,4
0.785684,0.469805,2
0.817141,0.333541,2
0.664633,0.551848,2
0.507271,0.271644,4
0.613092,0.499145,2
0.502531,0.553558,3
0.522877,0.351838,4
0.578204,0.639459,3
0.504367,0.57904,3
0.850042,0.493038,2
0.575618,0.621072,3
0.528034,0.420201,4
0.678889,0.568369,3
0.709907,0.444803,2
0.658209,0.468854,2
0.486561,0.488121,3
0.640195,0.584573,3
0.500858,0.292801,4
0.45283,0.349446,4
0.821208,0.591218,2
0.592913,0.496154,2
0.666234,0.772458,3
0.630017,0.765184,3
0.552691,0.475835,2
0.577432,0.333278,4
0.609171,0.777165,3
0.484345,0.291802,4
0.735467,0.412024,2
0.483609,0.277841,4
0.535839,0.272326,4
0.708833,0.307521,2
0.642379,0.472449,2
0.780329,0.490483,2
0.697941,0.403584,2
0.629308,0.432547,2
0.547107,0.756959,3
0.480366,0.718983,3
0.535271,0.235518,4
0.388024,0.206635,4
0.70535,0.824622,3
0.575399,0.738094,3
0.516432,0.848548,3
0.613055,0.488545,2
0.483599,0.259071,4
0.622592,0.681228,3
0.569538,0.676036,3
0.484991,0.70565,3
0.483198,0.404164,4
0.492088,0.755464,3
0.500592,0.699166,3
0.5076,0.193842,4
0.599118,0.331645,4
0.597481,0.26504,4
0.832783,0.514278,2
0.924812,0.459625,2
0.648746,0.68886,3
0.52905,0.495771,3
0.480794,0.475033,4
0.516995,0.280856,4
0.453362,0.529363,3
0.777169,0.474698,2
0.634068,0.51554,2
0.465334,0.593694,3
0.809033,0.484717,2
0.730785,0.420326,2
0.300993,0.31687,4
0.460198,0.451155,4
0.620339,0.393822,2
0.855778,0.61582,2
0.731551,0.437625,2
0.712202,0.304889,4
0.659914,0.412353,2
0.512068,0.339749,4
0.655243,0.45478,2
0.549605,0.490262,2
0.555778,0.513076,3
0.607992,0.676544,3
0.284526,0.32485,4
0.554813,0.475906,4
0.458144,0.355014,4
0.551789,0.258168,4
0.492187,0.948679,3
0.584497,0.699453,3
0.56994,0.639375,3
0.588356,0.351228,2
0.511286,0.36724,4
0.45538,0.178647,4
0.507636,0.36038,4
0.54157,0.480261,3
0.686032,0.643102,3
0.62072,0.675037,3
0.54293,0.679643,3
0.721571,0.387261,2
0.729434,0.28652,2
0.545892,0.494461,2
0.595551,0.684248,3
0.60356,0.62176,3
0.426577,0.39122,4
0.596469,0.444181,4
0.611407,0.506275,2
0.892746,0.391549,2
0.722291,0.440992,2
0.548108,0.191281,4
0.744863,0.544538,2
0.60951,0.375363,4
0.45269,0.803208,3
0.615224,0.603863,3
0.503924,0.642599,3
0.45951,0.239321,4
0.510405,0.426093,4
0.584362,0.585278,3
0.581306,0.744404,3
0.480481,0.526546,3
0.748315,0.436429,2
0.752037,0.46249,2
0.711732,0.684404,3
0.533013,0.593629,3
0.424205,0.330167,4
0.510655,0.339498,4
0.437355,0.195461,4
0.428882,0.447692,4
0.516208,0.455749,2
0.668643,0.545459,3
0.55705,0.679092,3
0.723829,0.357347,2
0.688623,0.470104,2
0.759426,0.693292,3
0.542211,0.200888,4
0.430931,0.232996,4
0.635179,0.627454,2
0.664226,0.699256,3
0.739096,0.353465,2
0.499825,0.391974,4
0.679879,0.41188,2
0.748012,0.293345,2
0.584054,0.535692,3
0.576838,0.640691,3
0.428016,0.31943,4
0.496363,0.188237,4
0.525708,0.634386,3
0.584544,0.134967,4
0.709443,0.487576,2
0.461126,0.480644,4
0.511776,0.448218,4
0.537059,0.610897,3
0.349523,0.30654,4
0.643302,0.713594,3
0.733929,0.666286,3
0.410601,0.328241,4
0.398145,0.434174,4
0.496441,0.499282,3
0.611814,0.528885,2
0.661333,0.379102,4
0.712926,0.207178,2
0.690042,0.50783,2
0.568949,0.653784,3
0.621752,0.576773,3
0.555872,0.348231,4
0.525839,0.385317,4
0.524884,0.686091,3
0.593414,0.384671,2
0.665462,0.816188,3
0.8271,0.463758,2
0.637859,0.604886,3
0.75332,0.4432,2
0.679473,0.425572,2
0.561706,0.336095,4
0.827673,0.205674,2
0.526297,0.215052,4
0.648078,0.14382,4
0.537482,0.276956,4
0.621549,0.817444,3
0.4432,0.400043,4
0.667099,0.284708,2
0.774583,0.490065,2
0.630194,0.581313,3
0.688509,0.611729,3
0.575456,0.250066,4
0.556779,0.02508,4
0.709386,0.360673,4
0.754149,0.428683,2
0.686105,0.765537,3
0.489642,0.268372,4
0.773467,0.321566,2
0.721702,0.372893,2
0.4695,0.335503,4
0.629772,0.562369,3
0.467701,0.275927,4
0.691168,0.22326,2
0.681861,0.665425,3
0.705011,0.443804,3
0.800404,0.534406,2
0.615109,0.617848,3
0.817089,0.203534,2
0.624302,0.332739,2
0.600661,0.520367,3
0.716931,0.82205,3
0.392331,0.133362,4
0.509977,0.152385,4
0.710319,0.46822,2
0.315392,0.26708,4
0.578465,0.375417,3
0.905885,0.402753,2
0.47937,0.314585,4
0.43491,0.317696,4
0.586312,0.252521,4
0.396601,0.333798,4
0.541173,0.695165,3
0.688769,0.540602,2
0.445307,0.486338,4
0.679217,0.817086,3
0.733778,0.499378,3
0.726155,0.481535,2
0.76513,0.554204,2
0.656155,0.361738,2
0.719449,0.647677,3
0.518388,0.775155,3
0.580535,0.251128,4
0.405137,0.299823,4
0.728381,0.388965,2
0.615474,0.594155,3
0.40242,0.199626,4
0.518252,0.310506,2
0.712593,0.789331,3
0.647578,0.557668,2
0.750072,0.710884,3
0.60026,0.611352,3
0.371574,0.221011,4
0.447022,0.160938,4
0.652083,0.276704,2
0.508168,0.206247,4
0.586114,0.386591,2
0.371287,0.318354,4
0.729966,0.234715,2
0.731337,0.239535,2
0.592949,0.48333,3
0.659137,0.705142,3
0.48362,0.229535,4
0.49275,0.296485,4
0.716008,0.536661,2
0.812881,0.334647,2
0.476748,0.264317,4
0.8047,0.377523,2
0.31451,0.363993,4
0.654017,0.230771,2
0.638062,0.554234,3
0.717989,0.274892,2
0.54086,0.28274,4
0.698113,0.603659,3
0.641013,0.728111,3
0.653006,0.866014,3
0.561597,0.71092,3
0.701674,0.576551,3
0.599644,0.34874,2
0.742266,0.451137,2
0.749086,0.785659,3
0.640007,0.744111,3
0.387883,0.149139,4
0.484548,0.254681,4
0.450046,0.352981,4
0.694666,0.633382,3
0.481665,0.183567,4
0.701002,0.608977,3
0.640971,0.693502,3
0.520598,0.674451,3
0.579023,0.278044,2
0.443648,0.299362,4
0.304801,0.237308,4
0.624114,0.696313,3
0.506864,0.111723,4
0.634819,0.818402,3
0.713808,0.692724,3
0.518169,0.292424,4
0.725664,0.47102,2
0.66651,0.344714,2
0.725065,0.566078,3
0.611079,0.709269,3
0.481597,0.433151,4
0.492359,0.35913,4
0.720502,0.377882,2
0.791686,0.593371,2
0.741343,0.670293,3
0.715601,0.597792,2
0.46742,0.309597,4
0.56715,0.290193,4
0.554245,0.292938,4
0.677919,0.356342,2
0.689067,0.625097,3
0.743601,0.460127,2
0.497907,0.425859,4
0.721347,0.677208,3
0.770412,0.654706,3
0.311355,0.362348,4
0.810295,0.413525,2
0.655529,0.268677,2
0.663684,0.694405,3
0.485539,0.744016,3
0.286591,0.273726,4
0.475095,0.367581,4
0.671052,0.696032,3
0.554167,0.428078,4
0.687294,0.47099,2
0.519175,0.409195,4
