@relation 'generators.SEAGenerator -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
0.755695,0.108744,0.068334,groupB
0.036012,0.375303,0.916438,groupA
0.742121,0.665797,0.825601,groupB
0.807055,0.382392,0.645684,groupA
0.101641,0.920627,0.422555,groupB
0.053423,0.396132,0.806223,groupA
0.623366,0.41616,0.715322,groupB
0.450748,0.541656,0.087006,groupB
0.907762,0.188951,0.134035,groupB
0.531102,0.175969,0.888442,groupA
0.939643,0.404001,0.808103,groupB
0.719947,0.006,0.459902,groupA
0.314732,0.370009,0.23094,groupA
0.792294,0.895688,0.528184,groupB
0.096546,0.809518,0.431591,groupB
0.771627,0.01995,0.753243,groupA
0.131649,0.895297,0.948946,groupB
0.546371,0.80512,0.785859,groupB
0.382739,0.35456,0.338671,groupA
0.789389,0.832428,0.889743,groupB
0.890083,0.210827,0.561154,groupB
0.366293,0.652867,0.717429,groupB
0.683201,0.421987,0.990328,groupB
0.234426,0.877207,0.013484,groupB
0.670448,0.742451,0.168045,groupB
0.894161,0.07322,0.722116,groupB
0.225609,0.954465,0.014038,groupB
0.249564,0.281085,0.589123,groupA
0.529427,0.747944,0.117834,groupB
0.439622,0.010244,0.202329,groupA
0.024128,0.976145,0.195469,groupB
0.915714,0.701634,0.665576,groupB
0.266877,0.759676,0.78028,groupB
0.666764,0.79963,0.457936,groupB
0.485682,0.776914,0.89513,groupB
0.550151,0.151865,0.8757,groupA
0.405896,0.176416,0.39624,groupA
0.41829,0.001501,0.592808,groupA
0.077182,0.278862,0.593926,groupA
0.967318,0.742048,0.646242,groupB
0.993263,0.523277,0.818237,groupB
0.03434,0.115148,0.729861,groupA
0.917543,0.807135,0.390271,groupB
0.842647,0.594926,0.641399,groupB
0.147578,0.912499,0.63931,groupB
0.459605,0.466619,0.260001,groupB
0.78892,0.956186,0.729666,groupB
0.449362,0.073754,0.520323,groupA
0.032339,0.512507,0.596957,groupA
0.974045,0.584814,0.498624,groupB
0.978461,0.891094,0.702392,groupB
0.914035,0.670313,0.705264,groupB
0.064468,0.039357,0.194891,groupA
0.047853,0.408635,0.583524,groupA
0.912259,0.760446,0.636929,groupB
0.275689,0.78172,0.493247,groupB
0.001724,0.845387,0.297987,groupB
0.928103,0.535532,0.871321,groupB
0.070338,0.807364,0.925023,groupB
0.467951,0.282008,0.642289,groupA
0.003731,0.491012,0.454263,groupA
0.476588,0.170158,0.41195,groupA
0.741207,0.726631,0.502124,groupB
0.479446,0.44251,0.578567,groupB
0.616821,0.382815,0.93707,groupB
0.159846,0.383314,0.298304,groupA
0.845469,0.177444,0.868679,groupB
0.416702,0.854151,0.839629,groupB
0.782163,0.256175,0.882305,groupB
0.144777,0.082574,0.080454,groupA
0.120593,0.575242,0.153292,groupA
0.691098,0.570906,0.939011,groupB
0.661724,0.838785,0.440993,groupB
0.189706,0.746699,0.84033,groupB
0.184278,0.165919,0.408309,groupA
0.703581,0.543866,0.839782,groupB
0.17653,0.774709,0.948638,groupB
0.486006,0.410732,0.566604,groupB
0.394846,0.35788,0.98196,groupA
0.999333,0.415593,0.90104,groupB
0.378144,0.900976,0.717872,groupB
0.152042,0.726569,0.83481,groupB
0.494658,0.625154,0.574599,groupB
0.125474,0.05735,0.934634,groupA
0.954225,0.795476,0.034383,groupB
0.603696,0.677986,0.449337,groupB
0.983736,0.402952,0.066464,groupB
0.237332,0.560492,0.718472,groupA
0.492928,0.455989,0.228503,groupB
0.215483,0.91681,0.173132,groupA
0.239118,0.013261,0.760556,groupA
0.669581,0.247128,0.470516,groupB
0.39494,0.290703,0.625409,groupA
0.285109,0.813308,0.263393,groupB
0.016739,0.15184,0.65183,groupA
0.203041,0.195883,0.829056,groupA
0.184008,0.816145,0.664557,groupB
0.354375,0.487269,0.621858,groupB
0.075807,0.055199,0.283865,groupB
0.015247,0.628814,0.416094,groupA
0.194638,0.558691,0.305746,groupA
0.008397,0.011807,0.610479,groupA
0.919353,0.477218,0.739838,groupB
0.380972,0.680897,0.11103,groupB
0.332596,0.370374,0.899387,groupA
0.748733,0.054475,0.189049,groupB
0.69398,0.725801,0.131623,groupB
0.084612,0.756837,0.428411,groupB
0.548063,0.406656,0.240417,groupB
0.843521,0.744946,0.003955,groupB
0.024561,0.543745,0.369221,groupA
0.387301,0.115102,0.503494,groupB
0.425499,0.326224,0.412515,groupA
0.922768,0.019491,0.449369,groupB
0.340431,0.715197,0.01968,groupB
0.849275,0.043573,0.932012,groupB
0.583775,0.284105,0.974889,groupB
0.777534,0.992293,0.882003,groupB
0.184159,0.211562,0.201648,groupB
0.60636,0.082524,0.30305,groupA
0.457489,0.168859,0.887738,groupA
0.409075,0.613281,0.993645,groupB
0.167246,0.083349,0.924182,groupA
0.020638,0.096286,0.596834,groupA
0.169583,0.431176,0.49151,groupA
0.968873,0.501874,0.523959,groupB
0.969975,0.388656,0.290264,groupB
0.327649,0.513587,0.49577,groupB
0.137157,0.146875,0.654904,groupB
0.245888,0.042428,0.770107,groupA
0.883024,0.326885,0.984664,groupB
0.76371,0.978222,0.06773,groupB
0.419808,0.52326,0.541869,groupB
0.751658,0.707283,0.753671,groupB
0.394476,0.614695,0.384578,groupA
0.127332,0.744042,0.618197,groupB
0.622952,0.491781,0.08535,groupB
0.97902,0.876327,0.025256,groupB
0.761771,0.567065,0.141706,groupB
0.179778,0.978497,0.856603,groupB
0.018049,0.926414,0.320081,groupB
0.873339,0.850726,0.298502,groupA
0.134611,0.504338,0.821684,groupA
0.266031,0.321435,0.875116,groupA
0.907301,0.197266,0.956017,groupB
0.048299,0.154754,0.838689,groupA
0.853627,0.022834,0.05098,groupB
0.005524,0.495204,0.962297,groupA
0.720539,0.530104,0.561481,groupB
0.452884,0.874509,0.509893,groupB
0.016986,0.490502,0.968654,groupA
0.497211,0.92774,0.565286,groupB
0.827654,0.021501,0.174319,groupB
0.490326,0.634697,0.875926,groupB
0.249648,0.354296,0.715893,groupA
0.767792,0.499477,0.031172,groupB
0.123901,0.196396,0.133886,groupA
0.496186,0.748148,0.82469,groupB
0.016593,0.590583,0.315291,groupA
0.8961,0.947044,0.286426,groupB
0.511729,0.93015,0.101974,groupB
0.783684,0.116633,0.958516,groupB
0.481517,0.853513,0.899547,groupB
0.522632,0.757588,0.710411,groupB
0.971081,0.152898,0.144838,groupB
0.496922,0.099688,0.869516,groupA
0.232402,0.670041,0.668522,groupB
0.128558,0.714372,0.902485,groupB
0.862544,0.473231,0.025795,groupB
0.403847,0.919928,0.365157,groupB
0.582212,0.821743,0.713105,groupA
0.288163,0.539659,0.281206,groupB
0.924541,0.16735,0.509122,groupB
0.688039,0.31361,0.473119,groupB
0.23411,0.89704,0.470533,groupB
0.983049,0.327225,0.863239,groupB
0.455129,0.583031,0.109928,groupB
0.236462,0.285765,0.441631,groupA
0.999783,0.799338,0.833046,groupB
0.355439,0.938809,0.689405,groupA
0.863956,0.068334,0.814224,groupB
0.888274,0.644504,0.06032,groupB
0.823814,0.770292,0.054567,groupB
0.984951,0.096242,0.166867,groupA
0.95267,0.988809,0.411896,groupB
0.425066,0.802431,0.099912,groupB
0.43919,0.612954,0.574736,groupB
0.831332,0.163082,0.709212,groupB
0.358337,0.12299,0.180609,groupA
0.612133,0.378883,0.952778,groupB
0.624211,0.259948,0.658775,groupB
0.504915,0.246344,0.048897,groupA
0.852987,0.878874,0.265976,groupB
0.499945,0.844154,0.137535,groupB
0.810582,0.472023,0.543088,groupB
0.029533,0.247931,0.195535,groupA
0.027486,0.947739,0.643448,groupB
0.179025,0.651129,0.997016,groupB
0.992482,0.226775,0.247377,groupA
0.955769,0.359957,0.369402,groupB
0.050349,0.587391,0.52574,groupA
0.748858,0.518422,0.998672,groupB
0.782691,0.580849,0.792088,groupB
0.682718,0.559975,0.187241,groupB
0.039025,0.011498,0.379118,groupA
0.968314,0.188541,0.680693,groupB
0.563712,0.379691,0.635374,groupB
0.451798,0.277652,0.652069,groupA
0.338127,0.9519,0.814147,groupB
0.748319,0.702407,0.635851,groupB
0.981295,0.937371,0.356565,groupB
0.398137,0.237389,0.027977,groupA
0.988701,0.395124,0.868786,groupB
0.721856,0.024992,0.478891,groupA
0.253291,0.595876,0.075538,groupB
0.676523,0.738588,0.803265,groupB
0.588563,0.574693,0.056596,groupB
0.776142,0.436143,0.511285,groupB
0.630205,0.162169,0.668782,groupA
0.324494,0.32376,0.668806,groupA
0.881039,0.287906,0.823501,groupB
0.894887,0.076302,0.60091,groupA
0.789758,0.458916,0.353689,groupB
0.669762,0.954244,0.708434,groupB
0.925459,0.527687,0.166521,groupB
0.471154,0.218633,0.498602,groupA
0.410847,0.343687,0.73966,groupA
0.6338,0.810675,0.906307,groupB
0.866457,0.748061,0.402528,groupB
0.497192,0.42329,0.577669,groupB
0.812233,0.372205,0.537185,groupB
0.805758,0.56463,0.165965,groupB
0.752595,0.062534,0.815838,groupB
0.595558,0.62351,0.515586,groupB
0.511968,0.993837,0.073162,groupB
0.154719,0.107109,0.496076,groupA
0.797226,0.506928,0.927078,groupB
0.654149,0.190636,0.244375,groupB
0.24714,0.573884,0.846105,groupB
0.386282,0.023702,0.975129,groupA
0.018016,0.633871,0.756535,groupA
0.088032,0.117998,0.127913,groupA
0.256621,0.29036,0.086399,groupB
0.318654,0.598877,0.858423,groupB
0.54169,0.078806,0.934181,groupA
0.245792,0.048528,0.630871,groupA
0.077945,0.818691,0.65413,groupB
0.020538,0.403637,0.444111,groupA
0.57928,0.002371,0.159316,groupA
0.773029,0.028833,0.119605,groupB
0.327157,0.828332,0.332802,groupB
0.498344,0.948648,0.465512,groupB
0.340214,0.131364,0.026487,groupA
0.45678,0.594348,0.073699,groupB
0.740119,0.399002,0.386564,groupB
0.303897,0.893557,0.130292,groupB
0.988792,0.368665,0.905132,groupB
0.111274,0.249974,0.123905,groupA
0.46129,0.1183,0.069779,groupA
0.832324,0.623943,0.966251,groupB
0.299982,0.988552,0.551503,groupB
0.886521,0.197781,0.51062,groupB
0.210428,0.553575,0.059387,groupA
0.242438,0.898907,0.259217,groupB
0.441839,0.383819,0.703793,groupB
0.242144,0.53678,0.85159,groupA
0.564007,0.058631,0.673219,groupA
0.734212,0.813688,0.662265,groupB
0.408068,0.270835,0.691853,groupA
0.030704,0.312114,0.405159,groupA
0.415513,0.156214,0.400356,groupA
0.398646,0.620198,0.003333,groupB
0.020731,0.505496,0.32261,groupA
0.27481,0.070164,0.238632,groupA
0.469781,0.557705,0.081599,groupB
0.486532,0.415691,0.104697,groupA
0.193085,0.031388,0.066519,groupA
0.450022,0.764918,0.084895,groupB
0.858297,0.892303,0.907479,groupB
0.855206,0.307759,0.625266,groupB
0.729148,0.501372,0.081238,groupB
0.338595,0.409938,0.966828,groupA
0.098506,0.40951,0.853817,groupA
0.612384,0.14287,0.325826,groupA
0.385554,0.315145,0.425906,groupA
0.789941,0.150635,0.451123,groupB
0.355122,0.910097,0.834726,groupA
0.810203,0.050408,0.408854,groupB
0.139961,0.959945,0.116033,groupB
0.297174,0.983438,0.281622,groupB
0.476098,0.415316,0.539626,groupB
0.106128,0.001713,0.561974,groupA
0.615353,0.861589,0.478712,groupB
0.009069,0.14634,0.039518,groupA
0.487654,0.188525,0.946826,groupB
0.92639,0.960773,0.31577,groupB
0.777967,0.441516,0.729608,groupB
0.271182,0.879792,0.853139,groupB
0.036786,0.604235,0.902838,groupA
0.085873,0.450324,0.258639,groupA
0.342237,0.678104,0.312509,groupB
0.708626,0.364832,0.276063,groupB
0.804141,0.57945,0.956156,groupB
0.460274,0.967928,0.409499,groupA
0.62434,0.397089,0.423511,groupB
0.196564,0.934249,0.582333,groupB
0.789783,0.235973,0.088469,groupB
0.005178,0.437486,0.676494,groupA
0.84111,0.439649,0.259573,groupB
0.335504,0.249525,0.478634,groupA
0.954768,0.672336,0.845553,groupB
0.694387,0.122314,0.290797,groupB
0.366834,0.192238,0.96375,groupA
0.572851,0.896631,0.764309,groupB
0.315658,0.066196,0.103779,groupA
0.2311,0.264666,0.5389,groupA
0.158276,0.115643,0.421218,groupA
0.256209,0.494943,0.708788,groupA
0.813305,0.287728,0.788866,groupB
0.286191,0.351408,0.081589,groupA
0.222042,0.506778,0.046711,groupA
0.325911,0.882578,0.864927,groupB
0.161874,0.120951,0.972434,groupA
0.557714,0.794497,0.878733,groupB
0.519205,0.89149,0.392571,groupB
0.264564,0.552185,0.971872,groupB
0.224468,0.529479,0.10892,groupA
0.832582,0.985935,0.882147,groupB
0.330116,0.027624,0.824651,groupA
0.324321,0.301887,0.362531,groupA
0.026468,0.963224,0.635983,groupB
0.081134,0.956917,0.549744,groupB
0.699171,0.334181,0.027648,groupB
0.998758,0.948719,0.503832,groupB
0.322089,0.921668,0.65921,groupB
0.226081,0.100803,0.107587,groupA
0.863379,0.72297,0.702872,groupB
0.545937,0.050195,0.641017,groupA
0.160422,0.137409,0.10624,groupA
0.812178,0.775133,0.773347,groupB
0.370718,0.856671,0.351096,groupA
0.997192,0.412949,0.966096,groupB
0.387379,0.220135,0.179388,groupB
0.252324,0.781364,0.686451,groupB
0.10073,0.069685,0.451708,groupA
0.193607,0.933705,0.800388,groupB
0.677087,0.152461,0.520763,groupB
0.446253,0.246346,0.586461,groupA
0.410356,0.852596,0.958126,groupB
0.721947,0.152368,0.295578,groupB
0.96019,0.020091,0.56092,groupB
0.342652,0.834956,0.769698,groupB
0.799134,0.415944,0.766435,groupB
0.204193,0.075716,0.475829,groupA
0.934981,0.002235,0.623196,groupB
0.848964,0.37157,0.149104,groupB
0.58589,0.4184,0.448931,groupB
0.820329,0.081926,0.72972,groupB
0.377463,0.2814,0.558287,groupB
0.4567,0.227412,0.365639,groupA
0.240388,0.179862,0.974753,groupA
0.584115,0.426999,0.322246,groupB
0.856537,0.836971,0.776978,groupB
0.04563,0.4296,0.553198,groupB
0.953143,0.334054,0.616353,groupB
0.181648,0.345643,0.137234,groupA
0.094476,0.364948,0.306108,groupA
0.722152,0.617644,0.168832,groupB
0.349676,0.834068,0.622809,groupB
0.838126,0.46364,0.733019,groupB
0.960265,0.974173,0.925406,groupB
0.830062,0.236935,0.053077,groupA
0.66646,0.953583,0.246204,groupB
0.976288,0.110382,0.247393,groupB
0.042972,0.110383,0.039678,groupA
0.706345,0.808344,0.803301,groupB
0.265657,0.582596,0.171426,groupB
0.434415,0.721649,0.616649,groupB
0.017628,0.988935,0.936786,groupB
0.524825,0.623383,0.511152,groupB
0.752464,0.852247,0.502341,groupB
0.836985,0.343368,0.668273,groupB
0.899421,0.893153,0.676885,groupB
0.035207,0.717757,0.743715,groupA
0.697875,0.321893,0.004108,groupB
0.76981,0.965455,0.653804,groupB
0.598846,0.13693,0.515876,groupB
0.940142,0.686549,0.31561,groupA
0.709518,0.492794,0.944907,groupB
0.661016,0.108787,0.733318,groupA
0.472732,0.47425,0.396094,groupB
0.509511,0.605111,0.316472,groupB
0.328685,0.873087,0.387115,groupB
0.4628,0.537855,0.398667,groupB
0.342118,0.851729,0.324987,groupB
0.182736,0.566062,0.089789,groupA
0.578252,0.805617,0.280281,groupB
0.171506,0.839877,0.202824,groupB
0.477244,0.802993,0.042077,groupB
0.896515,0.757512,0.412857,groupA
0.409558,0.593472,0.928821,groupB
0.01085,0.778629,0.876068,groupA
0.572439,0.508937,0.138424,groupB
0.668259,0.497295,0.163175,groupB
0.378846,0.431389,0.956898,groupB
0.382277,0.052772,0.680667,groupA
0.730087,0.742528,0.105218,groupA
0.197831,0.662971,0.872692,groupB
0.561009,0.311855,0.461749,groupA
0.899277,0.332874,0.954249,groupB
0.903064,0.076891,0.754067,groupB
0.482914,0.769861,0.023016,groupB
0.530909,0.446521,0.705444,groupB
0.458426,0.078637,0.282768,groupA
0.306405,0.974812,0.154765,groupB
0.409458,0.855739,0.915681,groupB
0.615401,0.08616,0.115479,groupA
0.144994,0.700771,0.748364,groupB
0.681795,0.660154,0.002974,groupB
0.129477,0.923576,0.805802,groupB
0.059982,0.679619,0.078956,groupA
0.157842,0.585872,0.615949,groupB
0.397147,0.08856,0.958783,groupA
0.599529,0.12405,0.510103,groupA
0.139092,0.558531,0.661381,groupA
0.998206,0.499169,0.625588,groupB
0.58971,0.305968,0.536601,groupB
0.672748,0.06667,0.32168,groupA
0.052326,0.238438,0.967773,groupA
0.074483,0.963116,0.487297,groupA
0.544667,0.07684,0.094154,groupA
0.533384,0.620796,0.174904,groupB
0.037321,0.674521,0.993342,groupA
0.106428,0.624985,0.044894,groupA
0.365094,0.77277,0.12384,groupA
0.37553,0.59657,0.135125,groupB
0.944997,0.593093,0.957762,groupB
0.28436,0.018096,0.975321,groupA
0.581439,0.155998,0.64183,groupA
0.071746,0.607117,0.411617,groupA
0.380317,0.246319,0.859411,groupA
0.874539,0.81639,0.469373,groupB
0.509462,0.254692,0.968743,groupA
0.085309,0.841365,0.844461,groupB
0.833531,0.506808,0.261396,groupB
0.71886,0.930613,0.543038,groupB
0.964735,0.978625,0.568023,groupB
0.159152,0.099046,0.756453,groupA
0.293546,0.269299,0.67834,groupA
0.022095,0.013819,0.936671,groupA
0.93466,0.327204,0.048174,groupB
0.893702,0.226402,0.921178,groupB
0.042972,0.272962,0.777948,groupA
0.657287,0.970657,0.771292,groupB
0.287242,0.935703,0.624047,groupB
0.404039,0.563349,0.330701,groupB
0.427688,0.051071,0.464068,groupA
0.456503,0.418842,0.567095,groupB
0.83166,0.609603,0.68555,groupB
0.94786,0.493719,0.278651,groupB
0.739705,0.098149,0.63846,groupB
0.141763,0.16637,0.027114,groupA
0.549593,0.340791,0.039421,groupB
0.030579,0.034115,0.748957,groupA
0.165337,0.081307,0.538475,groupA
0.535626,0.23844,0.323691,groupA
0.581601,0.848172,0.502069,groupB
0.74332,0.273733,0.14255,groupB
0.362846,0.075478,0.358555,groupA
0.872379,0.863837,0.968042,groupB
0.304287,0.850097,0.951201,groupB
0.354139,0.590386,0.319133,groupB
0.332267,0.15577,0.838305,groupA
0.597822,0.790378,0.718753,groupB
0.288226,0.294098,0.541948,groupA
0.770934,0.924652,0.792979,groupB
0.124307,0.012809,0.4552,groupA
0.238981,0.979818,0.206384,groupB
0.024989,0.505632,0.393585,groupA
0.897915,0.042304,0.639211,groupB
0.759602,0.575297,0.217214,groupB
0.280945,0.919036,0.885414,groupA
0.488741,0.393268,0.731283,groupB
0.028994,0.009474,0.339259,groupA
0.76371,0.420963,0.089519,groupA
0.589228,0.700216,0.732565,groupB
0.015743,0.291012,0.777729,groupA
0.828407,0.933516,0.955461,groupB
0.591635,0.263623,0.207549,groupB
0.642293,0.547455,0.500102,groupB
0.796105,0.913958,0.920518,groupB
0.642965,0.086654,0.873093,groupA
0.152781,0.22518,0.970273,groupA
0.617031,0.417355,0.805367,groupB
0.856246,0.055825,0.108519,groupB
0.540256,0.560104,0.006134,groupB
0.750371,0.392427,0.237564,groupB
0.423758,0.654107,0.45242,groupA
0.641066,0.719469,0.56448,groupB
0.659778,0.630823,0.12231,groupB
0.219634,0.241874,0.392927,groupA
0.887314,0.839738,0.980528,groupB
0.778236,0.106371,0.730071,groupA
0.968087,0.655272,0.523275,groupB
0.453011,0.561996,0.302648,groupB
0.983933,0.023645,0.914062,groupB
0.915867,0.439306,0.619039,groupB
0.00384,0.894422,0.102935,groupB
0.007159,0.157113,0.902348,groupA
0.985038,0.437996,0.746421,groupB
0.486705,0.665648,0.145678,groupB
0.543911,0.668619,0.108478,groupB
0.133294,0.768859,0.557125,groupB
0.438453,0.775216,0.557342,groupB
0.173961,0.308812,0.475933,groupA
0.593316,0.350535,0.228986,groupB
0.494678,0.660396,0.642247,groupB
0.594868,0.717328,0.883906,groupB
0.775805,0.782308,0.44016,groupB
0.653529,0.204073,0.839268,groupB
0.539812,0.289215,0.232521,groupB
0.415355,0.916028,0.116268,groupB
0.111954,0.433711,0.720338,groupA
0.722243,0.035418,0.902774,groupA
0.092842,0.519202,0.006886,groupA
0.978487,0.223019,0.154941,groupB
0.845681,0.11315,0.024173,groupA
0.972812,0.151087,0.689753,groupA
0.176359,0.22653,0.695567,groupB
0.538814,0.012883,0.268353,groupA
0.349031,0.689246,0.175031,groupB
0.014719,0.629076,0.759032,groupA
0.473955,0.734239,0.723382,groupB
0.821417,0.702111,0.25917,groupB
0.500684,0.316635,0.839543,groupB
0.187844,0.361761,0.678948,groupA
0.609962,0.807201,0.334074,groupB
0.307721,0.505149,0.946371,groupB
0.029015,0.386712,0.095942,groupB
0.550435,0.477136,0.485169,groupB
0.61837,0.484231,0.980028,groupB
0.270394,0.446443,0.172351,groupA
0.40237,0.57693,0.794403,groupB
0.31819,0.388487,0.57521,groupA
0.500486,0.565259,0.305564,groupB
0.43022,0.212077,0.66232,groupA
0.49705,0.732025,0.500276,groupB
0.148836,0.965652,0.479149,groupB
0.647411,0.36183,0.670864,groupB
0.173941,0.546972,0.003519,groupA
0.262732,0.030568,0.053235,groupA
0.171774,0.800777,0.000712,groupB
0.504787,0.331147,0.994512,groupB
0.91477,0.211984,0.243632,groupB
0.249099,0.960271,0.447036,groupB
0.281408,0.709948,0.542367,groupB
0.169375,0.408536,0.247564,groupB
0.075411,0.578879,0.369823,groupA
0.293966,0.585839,0.875057,groupB
0.364234,0.948442,0.885018,groupB
0.473772,0.431464,0.308263,groupB
0.301478,0.482072,0.541841,groupA
0.518309,0.861173,0.644565,groupB
0.655308,0.917714,0.332652,groupB
0.491885,0.685869,0.062876,groupA
0.387714,0.128169,0.997131,groupA
0.380147,0.813274,0.984343,groupB
0.8315,0.731682,0.416567,groupB
0.59698,0.720376,0.692413,groupB
0.344243,0.501183,0.179861,groupB
0.244886,0.206354,0.033703,groupA
0.1819,0.021927,0.424634,groupA
0.14802,0.565279,0.4497,groupA
0.402145,0.549996,0.806165,groupA
0.304617,0.245299,0.96938,groupA
0.855991,0.973669,0.937213,groupB
0.352871,0.992982,0.964184,groupB
0.224137,0.419175,0.252717,groupA
0.779908,0.357121,0.989802,groupB
0.805771,0.266111,0.540331,groupB
0.747909,0.584989,0.108899,groupA
0.351634,0.424048,0.139326,groupA
0.953727,0.546262,0.927368,groupB
0.311072,0.37135,0.608636,groupA
0.296186,0.980487,0.754131,groupB
0.989782,0.393907,0.087496,groupB
0.493607,0.06574,0.496386,groupA
0.525941,0.34692,0.822996,groupB
0.198547,0.604909,0.677381,groupB
0.659404,0.343221,0.022263,groupA
0.723025,0.609652,0.524404,groupB
0.106724,0.725053,0.165507,groupA
0.855041,0.495304,0.500838,groupB
0.37733,0.287983,0.706492,groupB
0.499888,0.189214,0.077404,groupA
0.892339,0.494146,0.929848,groupB
0.837048,0.094301,0.613057,groupB
0.759175,0.931729,0.437694,groupB
0.376999,0.704428,0.802463,groupB
0.691452,0.212072,0.641551,groupB
0.420972,0.381166,0.570596,groupB
0.465606,0.101855,0.515346,groupA
0.96643,0.704705,0.420214,groupB
0.302959,0.47847,0.216945,groupA
0.990531,0.707717,0.771107,groupB
0.471739,0.347174,0.515815,groupA
0.355767,0.321907,0.448956,groupA
0.931405,0.884581,0.625813,groupB
0.094447,0.728574,0.168569,groupB
0.766066,0.298093,0.963766,groupB
0.958222,0.05969,0.493026,groupA
0.566464,0.997916,0.380138,groupB
0.916164,0.843815,0.247318,groupB
